lightcurve_x,lightcurve_y
1.0,1.0000000002108083
1.0,1.0
1.0,1.0
0.9999999997507832,1.0
0.9999999997507832,1.0
1.0,1.0
0.9999999997507832,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,0.9985540397263528
1.0,0.9791834393459115
1.0,0.9489734893732413
1.0,0.9116726532906568
1.0,0.869108145177995
1.0000000000255391,0.8225485396858876
0.9999999999859303,0.7730191263841145
1.0000000000255391,0.7214278811837016
1.0,0.6686316408491905
1.0,0.7178533991499765
1.0,0.7704812077835143
1.0,0.8216352329244598
1.0,0.8702387634557694
1.0,0.9149928307907872
1.0,0.9541771803868458
1.0,0.9850892363458809
1.000000000298128,1.000000000298128
1.0,0.9999999999859303
1.000000000298128,1.0
1.0,1.0
1.0,1.000000000298128
1.0,1.0
1.0000000002108083,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,0.9989744738075113
1.0,0.9777234583520809
1.0,0.944181333752938
1.0,0.9032708501849599
1.0,0.8573208593527082
1.0,0.8079055680179886
1.0,0.7562500029521549
1.0,0.7033891567036242
1.0,0.6830842710789267
1.0,0.7356360800037067
1.0,0.7867518469049721
1.0,0.8355657165283297
1.0,0.8811458345918616
1.0,0.9224172925502384
1.0,0.9580054022073261
1.0,0.9858018954536379
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9613036027091831,1.0
0.8932568295299669,1.0
0.8107495752805454,1.0
0.720508966822026,1.0
0.7057471874801629,1.0
0.7967332587745859,1.0
0.8808576652175815,1.0
0.951810308637392,1.0
0.9977372216728829,1.0
1.0,1.0000000002108083
1.0,1.0
1.0,1.0
1.0,1.0000000002108083
1.0,1.0
1.0,1.0000000002108083
1.0,1.0
1.0,1.0
1.0,1.000000000298128
1.0,1.000000000298128
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,0.9892777613038142
1.0,0.9630344234741316
1.0,0.9285169981722874
1.0,0.8880485911965195
1.0,0.8430784232637233
1.0,0.7947153283375221
1.0,0.7439076307958501
1.0,0.6915280503214387
1.0,0.6949087547149799
1.0,0.7478741974188698
1.0,0.7997878292995759
1.0,0.8496363456974949
1.0,0.8962327280822958
1.0,0.9380754111815668
1.0,0.9730072480336973
1.0,0.9968884749451954
1.0,0.9999999999859303
1.0,1.0000000002840583
1.0,1.000000000298128
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0000000002108083
1.0,1.0
1.0,1.0
1.0,1.0
1.0000000002108083,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0000000002108083,1.0
1.0,1.0
1.000000000298128,1.0
1.0,1.0
1.000000000298128,1.0
1.0,1.0
1.0,0.9889456712672555
1.0,0.9597562457981405
1.0,0.9216692603258667
1.0,0.8776727418337048
1.0,0.829588398727935
1.0,0.7787646640467869
1.0,0.7263057481161541
0.9999999999859303,0.6731773560344201
1.0,0.7130661934608191
1.0000000000114697,0.7649064116736191
1.0000000000255391,0.8148235880971948
1.0,0.8619214919365988
1.0000000000255391,0.905199697680911
1.0,0.9434417195705441
1.0,0.9749490025447913
1.0,0.9965398461935745
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9999999997507832,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9834552806752721,1.0
0.9249357009614311,1.0
0.847666506786169,1.0
0.7600896934355822,1.0
0.6677513247924565,1.0
0.7579738249055828,1.0
0.8457192442337137,1.0
0.9233057354125634,1.0000000002108083
0.9824152152528728,1.0
1.0,1.0
1.0,1.0
1.0,1.0000000002108083
1.0,1.0
1.0,1.0000000002108083
1.0,1.0
1.0,1.0
0.9999999997507832,1.0
1.0,1.000000000298128
0.9999999997507832,1.000000000298128
1.0,1.0
1.0,1.000000000298128
1.0,1.0
1.0,1.000000000298128
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,0.9968682549464757
1.0,0.9755825731905818
1.0000000000255391,0.9442599297960659
1.0000000000255391,0.9061526298070877
1.0,0.8629766827398625
1.0000000000255391,0.815955775881019
1.0,0.7660937894822263
1.0,0.7142885725183887
1.0,0.6719396770901886
1.0,0.7250728632368423
1.0,0.7775579417292782
1.0,0.8284316074042853
1.0,0.8765938179531065
1.0,0.9207036781697089
1.0,0.9589551438406982
1.0,0.9884058010398694
1.0,1.0
1.0,1.0
1.0,1.000000000298128
1.0,1.0
1.000000000298128,1.0
1.0,1.0
1.0,1.0
1.0,1.0000000002108083
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
