lightcurve_x,lightcurve_y
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9867322926091042,1.0
0.9373227897707475,1.0
0.8711517284656108,1.0
0.7951548331538525,1.0
0.713718001205746,1.0
0.7029310058609175,1.0
0.7847940054609082,1.0
0.8616998604874239,1.0
0.9294283070955924,1.0
0.9816159908734252,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,0.9905467443840165
1.0,0.9509988296903464
1.0,0.8969179878628468
1.0,0.8338630327375547
1.0,0.7651627136691861
1.0,0.6933847363406744
1.0,0.7125431818617047
1.0,0.7837635280733415
1.0,0.851291341707496
1.0,0.9124088896017387
1.0,0.9634056720542966
1.0,0.9971797414324743
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0000000000255391,1.0
1.0,1.0
1.0,1.0
1.0000000000255391,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9993143156148532,1.0
0.9862067406326621,1.0
0.965386329684187,1.0
0.9396683696623791,1.0
0.9103390008022866,1.0
0.8782355037041014,1.0
0.843984626611689,1.0
0.8080947250747715,1.0
0.7710008572460926,1.0
0.733090358967742,1.0
0.6947190665291832,1.0
0.6771106385558416,1.0
0.7154076460791452,1.0
0.7531843982413646,1.0
0.7901159228617254,1.0
0.8258645770796229,1.0
0.8600691136780892,1.0
0.8923290813002276,1.0
0.9221799548157946,1.0
0.9490483085531487,1.0
0.9721568102737406,1.0
0.9902613075186951,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9999999997507832,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9999999999859303,1.0
1.0,1.0
1.0,1.0
0.9999999999859303,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.000000000298128,1.0
1.000000000298128,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0000000002108083,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9808192393205064,1.0
0.9173711722703811,1.0
0.8342243024573243,1.0
0.7403208056830216,1.0
0.6915615352082262,1.0
0.7892727510517288,1.0
0.8802007777904871,1.0
0.9563763230293487,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9690881805135751,1.0
0.8771638398801844,1.0
0.7603969661406513,1.0
0.6992771353910799,1.0
0.8224139235047019,1.0
0.9284315984986888,1.0
0.996580394584156,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,0.9460143846617299
1.0,0.7990144671435884
1.0,0.7099970923356008
1.0,0.8767843490049191
1.0,0.9921675715940399
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9760203852431795,1.0
0.932660395087209,1.0
0.878120013172488,1.0
0.815982370825074,1.0
0.7488265114014185,1.0
0.6788409063674087,1.0
0.7252578969279639,1.0
0.7947237120609446,1.0
0.8606006520151519,1.0
0.9200967862093784,1.0
0.9692145016664114,1.0
0.9993901830668606,1.0
1.0000000002108083,0.9994300646817759
1.0,0.9403405283897159
1.0,0.8449086279366776
1.0,0.733881216858591
1.0,0.7152397275783898
1.0,0.8267638029943941
1.0,0.9242416489389402
1.0,0.9922752841907763
1.000000000298128,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0000000002108083,1.0
1.0000000002108083,1.0
1.0,1.0
1.0,1.0
1.0000000002108083,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9973707002716263,1.0
0.9569704670436451,1.0
0.8950994813144657,0.9931267869731988
0.8211275900145778,0.9620089131776125
0.7400245776149017,0.9191088364718134
0.677736725639915,0.8688585268585524
0.7620206959196627,0.8137550553123032
0.842555515774588,0.7555982248533798
0.9150460031189036,0.6958528004572772
0.9732285938523046,0.6975217499155645
1.0,0.756640781249139
1.0,0.8136175962117943
1.0,0.8671463388253047
1.0,0.9157095221363264
1.0,0.9573214756693744
1.0,0.988756858419218
1.0,1.0
1.0000000002108083,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.000000000298128,1.0
1.0,1.0
1.000000000298128,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9999999999859303,1.0
1.0,1.0
0.9999999999859303,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9999999997507832,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9772800184852009,1.0
0.9140110845449394,1.0
0.8327348909929224,1.0
0.7416471149843952,1.0
0.6868460380411318,1.0
0.7809936296928448,1.0
0.8688572717966696,1.0
0.943936379051548,1.0
0.9950024508999105,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,0.9971757911508633
1.0,0.9556305142194131
1.0,0.892347587384989
1.0,0.8170051930328366
1.0,0.7348079551261417
1.0,0.6835859232706608
1.0,0.7679069378845282
1.0,0.8478124886891338
1.0,0.9190188328868076
1.0000000000255391,0.9753798715061872
1.0000000000255391,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0000000002108083
1.0,1.0000000002108083
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0000000002108083
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.000000000298128
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.000000000298128
1.0,1.0
1.0,1.0
1.0,1.000000000298128
1.0,1.000000000298128
1.0,0.9981462323630784
1.0,0.988970585457227
1.0,0.9760025129384167
0.9936892371210762,0.9604708843072622
0.9746307058427552,0.9430147632478394
0.9490233476937537,0.9240576730219059
0.9187921188481474,0.9039123400725431
0.8850476921020799,0.8828245740887023
0.848581262257667,0.8609956271240548
0.8100206676853803,0.838595051972729
0.7698996189423852,0.815768753641421
0.7286948304860379,0.7926443531501236
0.6868489560030194,0.7693349407655318
0.6885466261401565,0.7459418082619705
0.730405499984875,0.7225565056448611
0.7716340826121505,0.6992624330531592
0.811785066910151,0.6761361112839124
0.850374064628677,0.6800851211215024
0.8868555439644091,0.7026689076445061
0.9205834257335855,0.7248871368692718
0.9507367013385276,0.7466819528592653
0.9761485940158406,0.7679984998099905
0.9947426148009091,0.7887843667355706
1.0,0.8089890455395394
1.0,0.8285633838023263
1.0,0.8474590029348059
1.0,0.8656276497654557
1.0,0.8830204452190422
1.0,0.8995869561498231
1.0,0.9152740133754448
1.0,0.9300241050951998
1.0,0.9437731034788029
1.0,0.956446828074719
1.0,0.9679555019977271
1.0,0.9781839667360948
1.0,0.9869721462605734
1.0,0.9940676403072735
1.0,0.9989548864928489
1.0,1.0000000002108083
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0000000002108083
1.0,1.0000000002108083
1.0,1.0000000002108083
1.0,1.0000000002108083
1.0,1.0000000002108083
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,0.9891912504334387
1.0,0.9646341489352505
1.0,0.9328176970834291
1.0,0.8958531538039556
1.0,0.8550409605221122
1.0,0.8113460617596305
1.0,0.7655615614742093
1.0,0.7183855360844555
1.0,0.6704650316529016
1.0,0.7109072348811478
1.0,0.7584348500044835
1.0,0.804792878266459
1.0,0.8492640766600059
1.0,0.8910274795857281
1.0,0.9252409339035698
1.0,0.9316132931401767
1.0,0.9187128333155962
1.0,0.8845452332816707
1.0,0.8329217854117582
1.0,0.7776675519285584
1.0,0.7201463266553609
1.0,0.6717625161057132
1.0,0.7302410065877221
1.0,0.7874648698137334
1.0,0.8422006996879143
1.0,0.8930426359223075
1.0,0.938235181066206
1.0,0.9752341085314584
1.0,0.9987494323243321
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,0.9990505929354985
1.0,0.9971058503458468
1.0,0.9946325532081983
1.0,0.9917928175584951
1.0,0.9886883487014735
1.0,0.9853944149659013
1.0,0.9819717334496297
1.0,0.9784719323501951
1.0,0.9749404691345401
1.0,0.9714183473224788
1.0,0.967943195231344
1.0,0.9645499754803721
1.0,0.9612714659763681
1.0,0.9581385913527714
1.0,0.9551806515711021
1.0,0.9524254763930595
1.0,0.9498995238056962
1.0,0.9476279338779451
1.0,0.9456345452082388
1.0,0.9439418781412371
1.0,0.9425710867409246
1.0,0.9415418797756563
1.0,0.9408724094818721
1.0,0.9405791254716107
1.0,0.9406765897063323
1.0,0.9411772468504521
1.0,0.942091142398023
1.0,0.9434255785459411
1.0,0.9451846945962815
1.0,0.9473689542984883
1.0,0.9499745163389263
1.0,0.9529924550804191
1.0,0.956407784817334
1.0,0.960198218978784
1.0,0.9643325597811783
1.0,0.968768551736941
1.0,0.973449918663971
1.0,0.9783020798682172
1.0,0.9832255578543669
1.0,0.988084911340422
1.0,0.9926876079481819
1.0,0.9967341709408146
1.0,0.9996309148979862
1.0,1.0
1.0,1.0
1.0,1.0
0.989553520521126,1.0
0.9419968037054598,1.0
0.8768622952424399,1.0
0.8014863333236208,1.0
0.7203626265110377,1.0
0.6962442332288283,1.0
0.7783343399792065,1.0
0.8557679472567118,1.0
0.9244158833582079,1.0
0.9782101012736852,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,0.9755762605874191
1.0,0.9282750437841252
1.0,0.8692322318758323
1.0,0.8027558315864939
1.0,0.7318085794146522
1.0,0.6744994988484762
1.0,0.7472478469642506
1.0,0.8174932924309131
1.0,0.8827114295333524
1.0,0.9397393233767841
1.0,0.9836727840443142
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
