id,period,duration,depth
2835289,37055.04160993104,28512.0,0.0125788916264448
2851100,30641.7454344281,28512.0,0.0001916945702356
2851474,119647.12741457987,28512.0,0.0023929508441871
2852560,756045.5797544357,4320.0,0.0066532420634869
2854432,41785.83879429108,4320.0,0.0767777238384345
2854752,40611.25555699305,28512.0,0.0715531067084759
2856960,33528.63549992907,28512.0,0.0021955308011581
2856960,33528.63549992907,28512.0,0.0021955308011581
2858322,37708.221334948044,12960.0,0.0644510659393526
2860594,475540.0070412075,28512.0,0.0357105593300587
2860788,227204.29207541278,17280.0,0.0710790140961467
2969628,171470.00632775165,28512.0,0.0016252217489052
2970804,59366.60686634011,8640.0,0.0032318824513507
2973509,573018.921207306,28512.0,0.0045283076816247
2987433,31229.958380374705,28512.0,4.766821104050146e-05
2997455,97624.34928421541,4320.0,0.0038168071776958
2998124,1173801.7078912961,17280.0,0.0014483429903642
3003991,313216.1207731748,12960.0,0.0046129399204031
3098194,838081.3503199874,4320.0,0.0157715864200183
3102000,30797.728394237292,28512.0,0.0002477042728466
3102024,1190615.602649259,28512.0,0.0211810369139659
3104113,36589.377718974065,21600.0,0.239232701871534
3113266,43030.4284877593,4320.0,0.0022070004863898
3115480,159546.65806521097,8640.0,0.0108814613813433
3120320,887108.7143999598,12960.0,0.0107219315497809
3122985,128288.1997344034,28512.0,0.0134079333331346
3127817,186851.97627769766,17280.0,0.0424613706429702
3127873,58013.81692834957,12960.0,0.1159274166836384
3128793,714138.4238372686,28512.0,0.0030795537314969
3218683,33326.65049896245,21600.0,0.139855450078724
3221207,40934.43254055219,28512.0,0.159638808824147
3222471,30535.414331667536,28512.0,0.0001255973426356
3228863,31591.791744819784,12960.0,0.2549737098350789
3230227,1217487.0227134868,8640.0,0.007607979985753
3230578,547247.8145680926,4320.0,0.0013485091515634
3230787,32145.159378871624,28512.0,5.321933602015469e-05
3232823,36617.02684530733,28512.0,0.0152263337364678
3240159,30896.916792413882,28512.0,3.002117485744294e-05
3240706,30690.32193254112,28512.0,0.0001447786084098
3240976,31194.732931013965,28512.0,9.786435355584366e-05
3241344,169068.7593429102,12960.0,0.0162421731773011
3241619,73589.01636526096,8640.0,0.1161558174776028
3245776,64423.13868346624,28512.0,0.0103669665842524
3247294,962726.385673446,4320.0,0.0019442474321303
3248332,635862.0351165701,12960.0,0.0424114764553443
3323289,849144.6260177856,4320.0,0.0077770409302476
3327980,182807.39051858307,17280.0,0.2364454290784918
3335816,320588.6577109895,12960.0,0.0019910953274395
3339538,1265397.8382589004,8640.0,0.0108726451183871
3339563,36192.60734273975,17280.0,0.095092884393181
3341934,31643.427211306287,28512.0,0.0001622352269984
3342425,33963.92058145561,28512.0,0.12338773764153
3342592,33025.31609503116,28512.0,0.0001065217241363
3345675,31009.855143103938,28512.0,0.0001677670310451
3347485,647972.4115443778,28512.0,0.003610140435997
3351945,93251.04369185967,28512.0,0.0208769696443126
3352751,302124.93587842747,12960.0,0.0892557989381399
3354616,35897.287729380594,28512.0,0.0013401778256108
3427776,346943.6014306285,4320.0,0.031429498812404
3428468,30310.7119870163,28512.0,0.0002133586995891
3431321,43841.906248354164,28512.0,0.0042941334875375
3433668,31130.79667535445,28512.0,7.882321220346173e-05
3437800,31300.648304685157,28512.0,0.0326931716899425
3438975,30774.350243029192,28512.0,2.9795481323722197e-05
3439031,257084.78703620235,21600.0,0.0330616118062245
3440230,248822.89203024472,21600.0,0.5084327318886636
3441784,30852.234016163522,28512.0,0.000694227233511
3442006,63413.928311902455,28512.0,0.012941695923775
3442054,83157.6370459028,28512.0,7.936969674726735e-05
3442058,61683.545867466586,28512.0,0.0024392215095615
3443519,30567.659260124252,28512.0,0.0145318636902422
3443790,143919.09032579584,4320.0,0.0015919221701979
3448245,44366.01042326518,8640.0,0.208265661430882
3449540,138771.7121783425,8640.0,0.3235183741425594
3454864,38116.53813921129,28512.0,0.007923379516638
3458919,38549.142328208734,4320.0,0.0516904289384609
3459199,135678.65235289282,8640.0,0.0016904233243837
3534118,31169.62084182629,28512.0,6.643036068622684e-05
3542573,299815.89221254457,17280.0,0.006542578119004
3543270,180416.26849237614,12960.0,0.0345111730738686
3545476,54904.4535699447,8640.0,0.0048298061331206
3547874,855983.0124588053,28512.0,0.0002774784115766
3557421,34039.66148087202,28512.0,0.0674739528843486
3558822,58471.078242065145,28512.0,0.0238306939026895
3558981,258097.28998009558,8640.0,0.0333446404049777
3641446,90668.01543125772,28512.0,0.0126182430449536
3644542,1032021.9057986831,4320.0,0.0043180079881616
3655326,30410.709470516154,28512.0,9.586518025047708e-05
3656322,158043.67313871972,21600.0,0.0325957704110185
3659940,77903.46804774152,28512.0,0.0554471604585044
3662635,81237.71661976224,28512.0,0.0500178428570462
3729724,30504.82198365922,28512.0,2.8473008718559976e-05
3730067,38109.17245795416,28512.0,0.0758353203313793
3732732,34224.00332746008,28512.0,0.1156063777249881
3734660,31481.07495468981,28512.0,3.141598417793899e-05
3735597,84980.30450366823,28512.0,0.1127507030519791
3743834,35456.83608348625,28512.0,0.1388361750014096
3745184,52578.34576844508,4320.0,0.2582138066177321
3749404,146387.78484181713,28512.0,0.0002354980498482
3749508,92011.72136195854,28512.0,0.0017482778562241
3756730,32757.08695231873,28512.0,0.0120099965764691
3757588,900101.9584122843,21600.0,0.0018258308575262
3757590,30516.167776925693,28512.0,4.8721458398224906e-05
3761175,30453.764278744835,28512.0,5.518343292663456e-05
3764714,571932.1884625646,28512.0,0.0004214402950806
3765771,240463.42033729336,8640.0,0.0005606519047292
3766353,76790.87325410414,28512.0,0.0026828775370131
3830820,31169.6208388007,28512.0,0.0002138005112084
3832382,35308.15164942663,28512.0,0.151107834387714
3832716,49335.99575116924,8640.0,0.1756406556792816
3832716,49335.99575116924,8640.0,0.1756406556792816
3833859,37306.158705742724,28512.0,0.0407849563934751
3834322,31265.264165515466,28512.0,0.0001741894287181
3834364,125466.8814350517,28512.0,0.0049526521427363
3836439,66581.02952622694,28512.0,0.0077257543311655
3836522,30970.167232678552,28512.0,0.0001111159678225
3837677,39899.927593719236,28512.0,0.0594198983133467
3839964,33178.14574178262,28512.0,0.0343503194522785
3848042,35515.37586456892,28512.0,0.0311091870424598
3848919,45242.77339764882,8640.0,0.2574113833586105
3848972,32014.961713082386,4320.0,0.0010760169938002
3849155,100933.7868397579,4320.0,0.0003047650655679
3850086,30553.97791859842,28512.0,2.634411929150233e-05
3851193,115852.60826450464,8640.0,0.0994157925837423
3851949,30598.158097977866,28512.0,0.0001072170544997
3852655,30288.286203412426,28512.0,3.517797131296351e-05
3853259,35857.42181595341,28512.0,0.0420880036463357
3853673,30525.789194579585,28512.0,0.0001692161266233
3858879,513414.1408792423,28512.0,0.0005784926140483
3858884,34693.559641833934,28512.0,0.0056665684825591
3858949,30588.490854720796,28512.0,9.873542601692422e-05
3861595,332433.44601977203,8640.0,0.0010318612591994
3862171,30477.735012007743,28512.0,5.212431211743521e-05
3862246,406642.740461974,4320.0,0.0036826962436114
3863594,30683.064621838697,28512.0,0.0012241882983118
3867593,50081.0612723901,28512.0,0.0073221157458256
3869326,30788.231385552062,28512.0,0.0001207512124277
3869825,414464.73594181787,21600.0,0.0095892639514203
3936357,31913.74946886514,28512.0,0.2073604028150054
3938073,31788.9184173259,28512.0,0.0001617832353359
3945892,117109.58736837683,28512.0,0.0004946095313602
3953981,42504.302451175354,8640.0,0.0478304752681831
3954798,79349.3989543357,8640.0,0.5491852731167809
3955867,701257.1087400801,21600.0,0.004484807627903
3956545,57073.39991895774,4320.0,0.213830443201209
3956881,60215.479864275854,17280.0,0.0342925016521897
3957477,42288.38182429665,8640.0,0.0313215470603823
3958488,53841.3944378883,12960.0,0.0414097993759576
3965242,43078.21910539171,28512.0,0.0236480903009829
3965556,141765.55954702257,28512.0,6.599294114258852e-05
3966491,116826.16163532258,28512.0,0.0010986422330579
3966912,30896.03212081857,28512.0,0.000217046223521
3969362,35430.84049399995,28512.0,0.0407407436394346
3970117,30301.23570898591,28512.0,0.0001514931352835
3970233,714128.7652491379,21600.0,0.0060372545040485
3971315,30602.99848209663,28512.0,8.145614978657237e-05
3972629,31653.77097958449,28512.0,0.1024686415305302
3973002,172071.28916019588,12960.0,0.0081725307852397
3973549,60028.39341073338,4320.0,0.0005955717990566
4035675,248206.2289381996,4320.0,0.0370328139295073
4037428,368763.2497942207,8640.0,0.0083296343928167
4042026,30670.867439744387,28512.0,0.0001250592766448
4043443,30287.002288936284,28512.0,0.0001221632733082
4044005,30694.096135213065,28512.0,2.274788864961825e-05
4049124,207491.65677006252,12960.0,0.0049977956954099
4054905,665723.6408192358,21600.0,0.0037796982438324
4055092,30593.321843708753,28512.0,0.0001287334629272
4055765,860363.3910750604,12960.0,0.0010775772262317
4058169,30630.748568015635,28512.0,3.502505479918066e-05
4059656,159300.10319174657,28512.0,0.0001009567701046
4067110,83217.94182018447,28512.0,0.0004737836196822
4069063,43572.68942233657,28512.0,0.0016134096748807
4069213,224449.6942395199,17280.0,0.0013705179760938
4070376,70065.53997987269,28512.0,0.0079458655557558
4071600,72382.75466841566,28512.0,0.0103315206663437
4073678,37373.34333887363,28512.0,0.0003128580860397
4073730,270947.1300500363,21600.0,0.0018684670495
4074532,30488.48373258759,28512.0,0.0583311194381341
4074708,39165.22935841968,28512.0,0.0975459650461673
4075064,146100.52494686525,21600.0,0.0006479080722067
4075067,118942.48448728879,28512.0,0.002458255659304
4076952,421687.90987877815,28512.0,0.1548849912847925
4077442,59855.182918809915,28512.0,0.036381838235593
4078693,119066.57834363995,4320.0,0.0016441706339368
4138301,32840.46595457869,28512.0,0.0077500940149113
4142768,30908.104848267634,28512.0,0.0012696362531676
4144236,1256405.9419910547,4320.0,0.0008025553364123
4150136,33144.06056481414,28512.0,5.890516845538924e-05
4150611,33713.57288611609,28512.0,0.0012903217265864
4150611,33713.57288611609,28512.0,0.0012903217265864
4150611,33713.57288611609,28512.0,0.0012903217265864
4157488,224575.9393111975,17280.0,0.065683649100073
4159347,1060875.5323598837,8640.0,0.0004836719203837
4164393,30876.321209572117,28512.0,0.0001356228994471
4165960,30540.236510412262,28512.0,4.858010812771665e-05
4169521,50660.907738665745,28512.0,0.010093570666374
4174507,168185.6587091856,8640.0,0.004845141770081
4178389,30675.73467830274,28512.0,8.004004890510604e-05
4242692,30927.707018268015,28512.0,4.358917764773274e-05
4244929,44250.215672991835,4320.0,0.0830534778298896
4245897,973446.4859623687,28512.0,0.6061753836979781
4247092,30554.689390248284,28512.0,5.747537081031616e-05
4247791,177165.74109494142,17280.0,0.0877855806234499
4247791,177165.74109494142,17280.0,0.0877855806234499
4247991,30661.15219121923,28512.0,3.298359728422384e-05
4248941,744191.3276970893,28512.0,0.0004623015424749
4249218,40981.04378332842,4320.0,0.1443461046103035
4252226,953585.215637702,4320.0,0.0046059176916079
4252322,30425.03979559538,28512.0,4.5033616848293785e-05
4253860,31662.122495611206,28512.0,0.0002201801178638
4255422,31187.683892943114,28512.0,3.2018267406162864e-05
4263529,33528.64347188025,28512.0,8.740061632676753e-05
4273411,52807.63371832631,28512.0,0.0057248775767147
4281895,824864.1279102849,12960.0,0.0042792448479746
4285087,384806.5353776584,28512.0,0.0038329504815016
4346875,405874.76785406563,12960.0,0.0530030096636887
4349483,43968.79674016007,8640.0,0.064471633317998
4350454,41867.33315619475,28512.0,0.065323083652278
4352168,921856.8367619625,4320.0,0.0131717668835417
4357272,180084.55017855717,28512.0,0.027369396000895
4358206,82980.31068240826,28512.0,0.0552051375862139
4360072,34528.641507649474,28512.0,0.0001356763332901
4365442,30506.547009050268,28512.0,3.770543490137467e-05
4365461,148116.74874949953,12960.0,0.0815071912409276
4366923,30824.373050780454,28512.0,3.6543168073725096e-05
4372379,391840.4502362278,28512.0,0.0008239548915412
4375101,30358.252285868053,28512.0,0.0002038846397227
4376644,31300.647064210792,28512.0,5.82187851960626e-05
4377638,81218.04979593636,28512.0,0.0015899061195119
4380283,75385.7435057563,8640.0,0.1921516688595403
4385109,35580.60564670947,28512.0,0.0229319318882852
4445630,243216.6684153237,17280.0,0.0369151159434494
4450976,1032283.1655929723,28512.0,0.0003581273198029
4451148,31777.08058524147,21600.0,0.0674515526354753
4458989,45770.09896722125,12960.0,0.0776295820960011
4459068,1088068.9766579918,28512.0,7.903789251171843e-05
4464999,37515.20249358843,28512.0,0.1207000395871555
4466356,30763.473073017096,28512.0,8.890894299528195e-05
4473933,1094805.1372964531,28512.0,0.0259620299480009
4474193,41803.86511320128,4320.0,0.088656561322777
4480676,61516.27947743555,4320.0,0.0050496917574143
4484356,49423.71792276592,4320.0,0.0966108061198712
4540632,892305.228475664,4320.0,0.015175253291161
4544587,189145.32560367283,12960.0,0.3350714441555497
4545729,30507.548286062574,28512.0,3.885201745846493e-05
4547308,49840.21586934635,12960.0,0.0329499514627189
4547480,382600.78593494295,4320.0,0.0020131589534933
4550750,67737.61703272232,28512.0,0.0015276982796105
4551328,45105.853955843166,4320.0,0.0012220979712242
4563150,35613.37014942795,28512.0,0.0783786722377375
4569590,146102.9129617325,28512.0,0.0003664860183086
4569923,54182.15877262558,4320.0,0.0262258633289327
4570326,48460.106817501226,28512.0,0.0282659168291945
4574310,112885.55437239508,12960.0,0.3200276681228528
4586482,30866.477502313228,28512.0,5.686680277622613e-05
4633434,930930.8948802073,12960.0,0.0032800319071727
4638237,30329.704002580504,28512.0,5.5620604656530025e-05
4639868,30309.793419329326,28512.0,3.453960212960348e-05
4647652,45998.334439519946,28512.0,0.0432260670785175
4649305,30578.823510259386,28512.0,5.2629311210482406e-05
4649324,44740.95469347481,28512.0,0.0272325032305329
4649440,30277.532115160022,28512.0,7.020236504726903e-05
4659476,124542.67329583512,28512.0,0.0001024540112517
4660997,48605.0422818263,4320.0,0.3907898023671641
4661397,37892.749270408705,28512.0,0.0139674307899647
4661634,30930.584670787557,28512.0,0.000133964004605
4663623,84060.18985071308,28512.0,0.000209072075114
4665989,97085.88969050687,12960.0,0.1870306298578484
4669402,31049.642672819544,28512.0,7.544984047964115e-05
4669592,32696.22975054704,28512.0,0.0722456349699854
4670267,86656.02854808183,17280.0,0.1674891813119318
4671584,241666.7612994061,8640.0,0.0010682090665133
4672934,33098.70576470577,28512.0,0.0394271055442857
4677321,67974.25738996384,17280.0,0.0474149671900298
4678171,658259.5634215968,4320.0,0.0186863460894919
4678875,162399.82713795596,12960.0,0.6399961077891294
4681152,158629.22008755608,12960.0,0.0241435047320379
4729553,41527.13755101998,12960.0,0.1597385918978432
4736208,33338.124783487496,28512.0,0.0001281258063746
4737267,411016.60395949986,28512.0,0.1293976316093822
4737302,407965.7239576455,21600.0,0.0032111510320542
4738426,32222.785483605294,28512.0,0.0052090835550394
4739194,107671.2383637059,8640.0,0.3011340785476874
4740676,298451.0170936663,12960.0,0.0051192675694349
4743626,56144.104742114134,28512.0,0.0094075040913824
4753988,30970.16906764129,28512.0,0.0001594096941938
4757331,102050.07828118115,8640.0,0.0242781285995342
4758092,37489.15812208624,28512.0,0.0393232164550021
4758368,162020.28699090355,28512.0,0.0238163080443922
4761060,97088.29506984864,28512.0,0.0001373968441507
4762887,31778.472970433293,21600.0,0.010528105162404
4769799,30526.657244625403,28512.0,5.592277066562925e-05
4773155,927980.5336717368,28512.0,0.0031100749479751
4824268,30386.833857736863,28512.0,6.616485766306791e-05
4826439,106839.6278424847,17280.0,0.2993836716613113
4832197,81548.84546156146,28512.0,0.0066228964169299
4839180,382347.1662434807,21600.0,0.0051170528407222
4840263,82731.38464252287,8640.0,0.0529576894923005
4840327,30868.974198526703,28512.0,2.885775420362768e-05
4840818,434012.3850053164,12960.0,0.0050521797162855
4843222,33528.637101572254,28512.0,0.0597235864578032
4843592,41785.83459608299,28512.0,0.0003161101940061
4847343,30336.74090655581,28512.0,2.3347989740000316e-05
4847369,30690.321817304964,28512.0,5.3867307395495686e-05
4847832,730333.458260151,4320.0,0.00332656602492
4847843,30282.27482481583,28512.0,5.661117150180372e-05
4850874,76675.25391982781,28512.0,0.0203525622834795
4851217,106809.83225721042,17280.0,0.1272413845670875
4852055,104191.55352409261,28512.0,0.0017016719319917
4853067,58112.761917835,28512.0,0.0025363661284509
4857282,32504.09309132849,28512.0,0.0006042043050842
4860932,30955.314639045268,28512.0,0.0001070546083314
4862625,76096.50482019564,28512.0,0.0001275615918494
4902030,75950.09788052544,8640.0,0.1415177409439955
4904304,33598.50831458654,28512.0,0.0867553019208337
4908495,134816.11662836123,8640.0,0.1596577074446397
4909422,34124.78635709788,28512.0,0.0376855398604566
4909707,99467.67821914391,28512.0,0.034204134878274
4912589,1013864.2823668325,4320.0,0.0020112418803471
4912991,384111.4081269749,8640.0,0.006152582542252
4921906,36938.427122778376,4320.0,0.0090303988881648
4931073,100048.42531430857,28512.0,0.0003170440738925
4932348,30429.827718837074,28512.0,0.0001742607546093
4932691,87518.3132430409,28512.0,0.0092812298773567
4936180,400756.10607578757,28512.0,0.0012029600452211
4936334,30593.324522368493,28512.0,0.010057566322328
4937217,37079.874222532264,28512.0,0.1269514586991753
4940201,381030.8051134918,12960.0,0.0043189194741329
4941060,39308.38204626986,28512.0,0.0835245086905382
4945035,101514.21963366744,8640.0,0.0002326067979064
4945588,48646.48016292096,28512.0,0.0224383512083746
4945857,43474.79897179591,4320.0,0.0714241361765503
4946584,100045.21722110131,28512.0,0.0005368501053695
4946680,30434.615595894644,28512.0,8.438221772390629e-05
4947528,42934.86216343799,8640.0,0.1010211072759449
4947726,408344.24455853616,8640.0,0.0108321748067224
4948863,30353.49665209498,28512.0,0.00019699658731
4949187,30496.941852520984,28512.0,0.0001104090975508
4949194,28604.353963009144,28512.0,3.203789195423867e-05
4949214,79666.37007267188,8640.0,0.0162693046425809
4949770,67796.49198853494,28512.0,0.0732935497583455
4950505,38206.777965752,28512.0,0.0125440449306273
4950557,434371.43901756295,28512.0,0.0024825750910402
4990977,228845.2688046907,4320.0,0.0449878436524449
4991959,31174.63996130115,28512.0,0.1779171756430579
4999260,32633.81346268376,28512.0,0.0076555801138155
4999357,42781.439264803266,28512.0,0.1192513252575619
5000179,155372.36434508738,28512.0,0.0051834920865754
5003117,32314.22062558402,28512.0,6.0789117373169645e-05
5005570,36485.937000349855,12960.0,0.0102966008185456
5005618,31777.07841567444,28512.0,1.5439813251016157e-05
5006817,32562.205726237964,28512.0,7.765200282217788e-05
5008287,37826.16004622298,28512.0,0.0198165390322012
5014753,273806.3312989646,8640.0,0.0092215672052202
5015913,101961.3645164099,4320.0,0.0006710663357884
5015926,31325.06435913226,28512.0,0.0422388038183413
5016163,226677.93729453807,21600.0,0.0907218676847858
5017058,100372.1960408798,8640.0,0.1058737167366434
5017127,30442.255684563777,28512.0,2.352630153199291e-05
5018787,52464.25533387384,4320.0,0.009946644102153
5021732,30549.87502984692,28512.0,0.0001093176074677
5022440,159591.72679460072,8640.0,0.0064325276877028
5022573,38173.86609208284,28512.0,0.0446644290222402
5024447,30391.612983230272,28512.0,0.0001228916107988
5025261,93575.19020641898,28512.0,0.0066781635878983
5025294,472094.15728594916,8640.0,0.0034112961239089
5033682,32837.854411458684,28512.0,0.0597478813303224
5034333,599037.068666909,28512.0,0.0053570954996171
5035972,30866.477352142796,28512.0,7.685447129915657e-05
5036538,91661.02732501358,8640.0,0.0822416531556392
5039392,153011.8013409297,28512.0,0.000402166309817
5039441,92912.18598000843,8640.0,0.0138472560163958
5041975,127946.67556097181,28512.0,0.0574516745652918
5077629,684203.1147766744,12960.0,0.0047589171943688
5077994,60151.79297173003,8640.0,0.1582882625482451
5078879,44903.29929853241,4320.0,0.0003580554284027
5080652,179093.33081431882,12960.0,0.0666187030904328
5090690,30860.600013964642,28512.0,5.110655031863931e-05
5090937,28640.339084609088,28512.0,2.2638820827893806e-05
5091614,30348.72673350551,28512.0,6.693761383461613e-05
5095269,30453.116517870134,28512.0,4.0256766507684624e-05
5097446,111259.5389135052,12960.0,0.3060856683681795
5098444,864115.0523152435,28512.0,0.0045062222024558
5103998,167607.61770112757,28512.0,0.0008119572598267
5104097,35692.15586184385,28512.0,0.0004385554410394
5112567,138275.69825191487,28512.0,0.0011306189530876
5115178,30554.697803709194,28512.0,0.000104421216242
5122112,264080.7743423656,4320.0,0.0064406934626971
5123176,30644.50129166153,17280.0,0.1452166527979677
5127005,70266.7063211668,28512.0,0.0056289271937734
5128972,43621.699251522754,8640.0,0.0730621482308141
5129777,30896.03380793467,21600.0,0.0005610009616529
5130740,30348.740069791707,28512.0,3.778007446904257e-05
5166136,30315.451434238785,28512.0,0.0066154655356131
5175668,31076.94496728923,28512.0,3.3378153459449187e-05
5179609,31440.478820964854,28512.0,5.372292913260996e-05
5181455,241083.05239226,12960.0,0.0078162366679873
5193386,930480.7228094621,28512.0,0.0516602728624397
5195137,42003.427313992106,4320.0,0.0314395050976463
5196301,82394.64153695253,28512.0,0.1022049600691849
5197256,49300.01326163604,28512.0,0.0003073147947637
5198315,157130.82884479588,28512.0,0.0035943475429379
5198934,36057.76526941822,28512.0,0.0448374285675917
5199426,31184.682709519337,28512.0,5.074605510948066e-05
5201619,43829.17897462593,8640.0,0.2387359287424109
5211385,71804.06717088452,28512.0,0.0425365881817495
5211470,206857.66915505473,12960.0,0.0029440192938805
5213466,121829.06541170075,28512.0,0.0048309877707225
5215999,109494.30199333935,28512.0,0.05018714634541
5216727,65336.050152683965,8640.0,0.0288082471533329
5217586,32471.380211895976,28512.0,6.872389610356642e-05
5217781,146320.11282021215,28512.0,0.0013402750481654
5218014,145878.98904001273,21600.0,0.0005584731836799
5218385,36485.8481712277,28512.0,0.013413409663475
5218441,312197.3763468733,17280.0,0.0040412131594574
5255552,30348.718985691616,28512.0,0.0001342020827892
5259926,37811.45204665212,28512.0,0.0082888238575382
5263802,289107.95902857964,8640.0,0.0007668065643692
5264818,82256.91897966094,28512.0,0.0170856006840973
5266937,510788.2324868285,28512.0,0.4404537665167984
5269407,82803.0118264005,8640.0,0.1456137197108741
5282464,42896.91519080627,8640.0,0.2342295424708546
5283266,54364.78443865119,4320.0,0.1006520724493977
5283839,40859.82936032923,4320.0,0.1251320256627904
5284133,758931.6769373955,17280.0,0.0152654030965889
5284262,30586.832444231946,28512.0,4.181832562290135e-05
5285607,168167.67739355663,28512.0,0.0033206695902266
5286221,32327.819689761152,28512.0,1.875757353333149e-05
5286786,860147.7200908399,8640.0,0.0019707084423683
5288543,149322.68594068903,12960.0,0.0563987349003593
5294739,322613.0865984946,28512.0,0.4786255749889411
5296276,81717.921452217,28512.0,0.0253148930039379
5296877,914140.8713190105,4320.0,0.0083113362136463
5297298,30601.65189842635,28512.0,3.9892816620903566e-05
5300878,55264.6368258359,4320.0,0.3611331827768341
5302006,32663.12767946445,28512.0,0.0008494595015134
5306862,174972.98107837723,12960.0,0.0392552471980989
5307780,40015.18932024872,4320.0,0.0714928440695629
5308778,86507.29828617675,28512.0,0.0001953515318614
5310387,38161.0129589156,28512.0,0.0870928437414116
5310435,426228.666407318,28512.0,0.1627850146472501
5343976,187074.93440587306,12960.0,0.0178105130559387
5347537,30401.14626295158,28512.0,4.721954194405362e-05
5347784,827220.4743606017,21600.0,0.0200822700809614
5353374,33999.73520859206,28512.0,0.2004243303756928
5356593,30429.821922022336,28512.0,4.596378519276277e-05
5359678,268871.604628269,17280.0,0.0035514884496293
5369419,37818.61429498294,28512.0,0.0067884127964913
5369827,30474.869563185286,28512.0,4.360702890735848e-05
5370302,337239.3555375749,4320.0,0.0038631145335378
5371109,51310.15698347356,28512.0,0.0232920389074912
5372966,799755.7304749853,4320.0,0.0085642543730575
5374883,36219.669631665056,28512.0,0.0847705367093104
5374999,39557.39390464289,8640.0,0.2367351040121435
5376552,43534.22789186222,28512.0,0.1133756602192712
5376836,300579.82337410346,8640.0,0.0183711806757643
5377349,48169.48222713696,28512.0,0.0406069577614621
5384713,31094.52646954205,28512.0,9.920212173600786e-05
5384802,263005.48893474846,12960.0,0.0012101674323086
5386810,38310.94116160075,28512.0,0.0007422790487393
5389616,35147.80146455417,28512.0,0.0417884399008415
5393558,883551.3404150319,4320.0,0.0084426491728254
5394544,37326.42890086901,4320.0,0.0031055913334194
5398002,34090.64628615813,28512.0,1.9636282373009604e-05
5425950,32668.682109285877,28512.0,0.1971115491950632
5439790,34392.97262528241,21600.0,0.1907457840858235
5440746,41704.95365644617,8640.0,0.033121434401987
5444392,131270.05721495592,4320.0,0.1191713287144946
5450322,36630.89344094162,28512.0,0.0220644255156991
5450814,561073.4713007121,8640.0,0.0118802711697598
5456023,30578.826033452773,28512.0,6.705282402968634e-05
5458880,153032.491751904,28512.0,0.0022204726043958
5459373,37129.66946850286,28512.0,0.0110080467735502
5460835,30506.549129195075,28512.0,8.017808091390222e-05
5468295,30410.710402725712,28512.0,0.1065753672260563
5471619,83156.97416905173,12960.0,0.3005222578050524
