2570289,0.4188959013410808 d,0.33 d,0.028141211630877534
11246163,0.4188971014883252 d,0.33 d,0.1618775555993752
9508052,0.4200759849168926 d,0.33 d,0.0509985281603726
9272276,0.42092785826195284 d,0.33 d,0.05661964561667608
9179806,0.42133774063121726 d,0.33 d,0.043096077115628066
7272739,0.4218144702559603 d,0.33 d,0.11203726481454314
10600319,0.42237142649458326 d,0.33 d,0.006690309182829396
5218385,0.42228990938920946 d,0.33 d,0.013413409663475062
7269797,0.4226899266729261 d,0.33 d,0.06260620371872433
5891963,0.42304472181293756 d,0.33 d,0.0018430313908353608
7199353,0.42292877822991043 d,0.33 d,0.09931537330144224
10350225,0.42300885548953665 d,0.33 d,0.04871574164206059
8242493,0.4250143427320123 d,0.33 d,0.07909621940713686
11405559,0.42744774978314937 d,0.33 d,0.12200836686549268
11036301,0.4277738715797796 d,0.33 d,0.024817236965444987
7367833,0.4290837757585687 d,0.33 d,0.05134174928246896
5459373,0.4297415447743387 d,0.33 d,0.01100804677355026
11444780,0.43007415577575586 d,0.33 d,0.1390753603708581
8280135,0.43023895839090964 d,0.33 d,0.019238557905756314
4073678,0.43256184419992627 d,0.33 d,0.0003128580860397034
11341950,0.4324812549908967 d,0.33 d,0.15761199912717422
5699617,0.4336513021422944 d,0.33 d,0.08218559460013797
6467389,0.43320350842177135 d,0.33 d,0.06744509824069922
9882280,0.43365260751403567 d,0.33 d,0.13946184654443602
4758092,0.4339022930797019 d,0.33 d,0.03932321645500219
11295026,0.4362674942336988 d,0.33 d,0.04144376994850297
10322582,0.4369515011882885 d,0.33 d,0.09047233606143262
6128248,0.4375461575132688 d,0.33 d,0.11384030498716927
5008287,0.437802778312766 d,0.33 d,0.019816539032201288
11135978,0.43820303151528667 d,0.33 d,0.00155510576429552
4661397,0.43857348692602666 d,0.33 d,0.013967430789964732
9995981,0.4393503625135141 d,0.33 d,0.046348468077284766
10847118,0.4404732432509835 d,0.33 d,0.07154460671976968
3730067,0.441078384930025 d,0.33 d,0.07583532033137932
3454864,0.44116363587050106 d,0.33 d,0.007923379516638069
9145846,0.44160078868658614 d,0.33 d,0.02568281077324091
12153332,0.4420776925569278 d,0.33 d,0.007018898961723111
2302092,0.5891828095589913 d,0.05 d,0.11221515116226996
4950505,0.4422080783073148 d,0.33 d,0.01254404493062731
10123627,0.442736099957268 d,0.33 d,0.02368414914184727
11244501,0.4450147666146974 d,0.33 d,0.009035783994659919
7884426,0.44475569317315916 d,0.33 d,0.022902200404165757
2715007,0.4454614989690009 d,0.33 d,0.007571262643592914
6471048,0.4456646992158193 d,0.33 d,0.09509745794633846
6046061,0.5944992109342254 d,0.05 d,0.001025787141768761
7130044,0.4465271263750087 d,0.33 d,0.08222178379048733
5557368,0.5959042909586056 d,0.05 d,0.08390036445829323
7941050,0.44688579455795774 d,0.33 d,0.03645469078509521
10149237,0.5960842894795446 d,0.1 d,0.009292482694477727
10880490,0.5960831390812427 d,0.05 d,0.06168214503077662
11604958,0.448496098505834 d,0.33 d,0.03314824146239565
5961327,0.44912292276663807 d,0.33 d,0.08121236668580992
11127048,0.5986390285032155 d,0.05 d,0.048513899912191634
8309175,0.4495736145576243 d,0.33 d,0.022123407987027777
11496078,0.4495225014639786 d,0.33 d,0.012522878364950883
7597095,0.45202344977775766 d,0.33 d,0.07183011844840627
11716688,0.3598325360353456 d,0.33 d,0.0020289769382713105
9274472,0.604122524996622 d,0.05 d,0.09881989070934541
4074708,0.45330126572245005 d,0.33 d,0.09754596504616737
8394040,0.6042772037727274 d,0.05 d,0.031675756540745566
8298344,0.6059167199040517 d,0.2 d,0.02269133009557326
9948201,0.3542012142375531 d,0.33 d,0.008923415094385646
4941060,0.4549581255355308 d,0.33 d,0.08352450869053821
10355671,0.6074555098264909 d,0.1 d,0.0069317263354401505
7877062,0.35414522034058393 d,0.33 d,0.06785492484830055
9470175,0.4557929267513407 d,0.05 d,0.20662982540458735
3745184,0.6085456686162625 d,0.05 d,0.25821380661773213
10084115,0.6113723301129708 d,0.05 d,0.09359086344451169
10395202,0.45896890393731204 d,0.05 d,0.09657295479399589
11498689,0.6127172871493937 d,0.05 d,0.1620367907996289
11395117,0.45972265567672 d,0.33 d,0.11155717135479878
6504095,0.6137198359721896 d,0.05 d,0.029766746451061376
11245381,0.46047177044860627 d,0.05 d,0.2258735637441744
7773380,0.615228333084629 d,0.05 d,0.0716799992615577
10723143,0.4614262854510484 d,0.05 d,0.12669164812086495
5563814,0.6164097021971873 d,0.05 d,0.08779868097845249
9245929,0.6167527111435006 d,0.05 d,0.04213036568334008
5307780,0.46313876528065645 d,0.05 d,0.07149284406956292
11305087,0.61829082141475 d,0.05 d,0.12652816047652712
7035139,0.619312417140029 d,0.05 d,0.13032244622185718
11151970,0.467444737393107 d,0.05 d,0.011261174641669211
11084647,0.6232803627210269 d,0.05 d,0.13966074197180672
6265720,0.468664305870622 d,0.05 d,0.07799506312682027
11442348,0.46925513326226537 d,0.05 d,0.18638117402946847
10801703,0.6260652378236301 d,0.1 d,0.012120054782626793
6966265,0.47013645388696856 d,0.05 d,0.12854450806232726
11137143,0.47013940394777326 d,0.05 d,0.01276483985634968
4569923,0.6271083191276109 d,0.05 d,0.026225863328932793
12071741,0.6285246466546689 d,0.1 d,0.021226884992758255
5283266,0.6292220421140184 d,0.05 d,0.1006520724493977
7821450,0.47201966619949715 d,0.05 d,0.1313402319465992
10322296,0.6301218266814259 d,0.05 d,0.07889750775418335
8545456,10.910968974817086 d,0.05 d,0.002880486399191825
5283839,0.4729146916704772 d,0.05 d,0.1251320256627904
4249218,0.474317636381116 d,0.05 d,0.14434610461030353
6431545,0.6334980890141918 d,0.05 d,0.08787824776832685
7533807,0.6334946034021339 d,0.1 d,0.03083261723957011
7953796,0.4762337622293937 d,0.05 d,0.02480085268769472
3545476,0.6354682126151007 d,0.1 d,0.0048298061331206186
9994475,0.47765778647839796 d,0.05 d,0.16301898189449734
9347868,0.4776546263142321 d,0.05 d,0.0783017725897399
11722816,0.6409289440953057 d,0.05 d,0.0029704293943716067
10032935,0.4807282380593589 d,0.05 d,0.05503162879018973
9145707,0.4811434301281268 d,0.05 d,0.21843929817027474
11303416,0.48114281920668556 d,0.05 d,0.09426160878799993
2571439,0.6418395306932381 d,0.05 d,0.028637866796017496
9181877,0.6420015449100681 d,0.05 d,0.0059470310873259834
9713664,0.6425818684008479 d,0.1 d,0.08007804153452287
7118656,0.6427632484156869 d,0.05 d,0.04450736338884736
8330092,0.4825905212533133 d,0.05 d,0.01834915000586883
2854432,0.483632393452443 d,0.05 d,0.0767777238384345
9991887,0.4836381997177124 d,0.05 d,0.07815751678516168
6061139,0.6449781630481818 d,0.05 d,0.18600835291005177
4474193,0.4838410314027926 d,0.05 d,0.08865656132277702
5984000,0.48467789684868995 d,0.05 d,0.11612117001792964
5195137,0.48615077909713084 d,0.05 d,0.03143950509764638
7280704,0.6487517700365557 d,0.1 d,0.011834149938276646
8956957,0.48657498848266134 d,0.25 d,0.021772136952701915
6264091,0.6502316127541694 d,0.1 d,0.0636626620552445
8555573,0.4896592763616891 d,0.05 d,0.04504574351147389
2694741,0.6534724824129455 d,0.05 d,0.06737895704653629
8481574,0.6538371303785222 d,0.05 d,0.02448594939124198
6507541,0.4903024087357081 d,0.05 d,0.001762790398318263
11972387,0.3531912611795004 d,0.33 d,3.8566920247916196e-05
3956545,0.6605717583212701 d,0.05 d,0.21383044320120909
9519590,0.4963858254594405 d,0.05 d,0.035168780912208444
2141697,0.4965866534111186 d,0.25 d,0.028430091387630668
11751847,0.4971593719066002 d,0.05 d,0.01576577110181552
9237755,0.6635078399894299 d,0.1 d,0.04431302508365418
7204041,0.6633470209990812 d,0.25 d,0.02114287101182968
11672319,0.6635141447530466 d,0.1 d,0.014154708103867574
12458133,0.6650970141541842 d,0.05 d,0.18075818413715442
8190613,0.49892412010392595 d,0.05 d,0.10178184720490006
5620981,0.6670632833452349 d,0.05 d,0.1584450643748489
11502581,0.500489365994423 d,0.05 d,0.252361206527674
9097798,0.5010456482332382 d,0.25 d,0.012441972570769911
4945857,0.5031805436550453 d,0.05 d,0.07142413617655033
10255110,0.5050347349156024 d,0.05 d,0.0885168107252018
9110213,0.5055666860102144 d,0.05 d,0.06368113906758248
10447902,0.5062588606593735 d,0.05 d,0.11220367894237042
7362751,0.5073994236370898 d,0.05 d,0.00904958579917777
8563964,0.5076258712039138 d,0.25 d,0.0025049396215929996
6368316,0.5077433684850948 d,0.05 d,0.039255422046855296
5615528,0.6781691523892563 d,0.25 d,0.002715874611130145
6615041,0.5101708125461659 d,0.05 d,0.23219430862870266
9094335,0.5107539558212225 d,0.05 d,0.03716949988940037
4244929,0.512155273992961 d,0.05 d,0.08305347782988969
7889628,0.6845946910185757 d,0.1 d,0.007885256951410768
11083888,0.5139190535691417 d,0.05 d,0.02274621313224608
6843507,0.5148637469521363 d,0.05 d,0.14865158465366382
6286402,0.5149787390739439 d,0.05 d,0.03144258694774823
10388897,0.515576820378947 d,0.05 d,0.026078066789718527
8004839,0.6873375498136117 d,0.1 d,0.00994563631198833
9639491,0.5168834843461911 d,0.05 d,0.15037621863320186
8230815,0.6903591164162195 d,0.1 d,0.05818956434318081
11572643,0.5181463731465409 d,0.05 d,0.013229972699066523
6593575,0.6915694224475653 d,0.1 d,0.018375546062799338
10148799,0.5199999767774254 d,0.05 d,0.04707891240233395
7973882,0.6932742495120102 d,0.1 d,0.0023835354979498975
7282128,0.6945670755548623 d,0.05 d,0.07398977311382877
7339123,0.5206062299665677 d,0.05 d,0.03885089689086891
8957887,0.520966615756494 d,0.05 d,0.07811179395159532
10128961,0.5216979347131631 d,0.05 d,0.09715335136445188
11910076,0.5221847003731523 d,0.05 d,0.031934428853152216
7691553,0.5223011173635199 d,0.05 d,0.07528881811452327
9821923,0.35043421083362775 d,0.33 d,0.06036801885455516
10680475,0.3504343491350301 d,0.33 d,0.12552345789527447
9389122,0.3504889846891809 d,0.25 d,0.1558735615417275
7529123,0.3504343653167598 d,0.25 d,0.07364022672166068
8431389,0.35109325498297383 d,0.33 d,0.0949564773066025
11404758,0.35109317855819283 d,0.33 d,0.09789046874028116
5468295,0.3519758148463624 d,0.33 d,0.10657536722605632
9934052,0.35247381773638986 d,0.25 d,0.025152816926492603
9466316,0.35192037637215956 d,0.33 d,0.010999620760884295
7506446,0.35286245466761157 d,0.25 d,0.1687484555463609
12418274,0.35336332220641725 d,0.33 d,0.038667262122026896
4074532,0.3528759691271712 d,0.33 d,0.05833111943813413
10727655,0.35338079131991196 d,0.25 d,0.21515199334410756
3443519,0.3537923525477344 d,0.33 d,0.01453186369024225
8241252,0.35414531244215286 d,0.33 d,0.1266000220209521
4936334,0.3540894041940798 d,0.33 d,0.01005756632232807
12019674,0.35449061812729693 d,0.33 d,0.12169402256640362
8143757,0.3564550918001314 d,0.33 d,0.18339320394523537
9283826,0.35647380424245445 d,0.33 d,0.18345344556480847
10711938,0.35757071262868395 d,0.33 d,0.042655264313624826
7176440,0.35787844750823095 d,0.33 d,0.023960337360252958
9532591,0.3583363580577446 d,0.33 d,0.0639616935800566
10155563,0.36037588177958424 d,0.33 d,0.017325847654823142
4991959,0.3608175921446892 d,0.33 d,0.17791717564305798
12305537,0.36186128002206336 d,0.33 d,0.04943378912223167
9451598,0.3625104955583802 d,0.33 d,0.037045814088581284
3437800,0.3622760220449671 d,0.33 d,0.032693171689942506
5015926,0.3625586152677345 d,0.33 d,0.042238803818341344
9956124,0.3632745318049666 d,0.33 d,0.006412276420509168
9947924,0.36325872424898964 d,0.33 d,0.09109061543052174
9290838,0.36286271249027546 d,0.33 d,0.08831408297396999
6281103,0.3636282368746608 d,0.33 d,0.04239260568561909
9450883,0.3639827054566578 d,0.25 d,0.056111308319715274
7700181,0.3638644194647404 d,0.33 d,0.02256787272337605
6118779,0.36433775419043346 d,0.33 d,0.17266599640376298
10395609,0.3641009919519335 d,0.33 d,0.15330342047091045
8934111,0.3645749480457237 d,0.33 d,0.05079702937627163
8878719,0.36505007934634265 d,0.33 d,0.014188127031127526
6223646,0.3645323565829442 d,0.25 d,0.10239731053007872
10737574,0.36606394941036896 d,0.33 d,0.07819444857382299
12404615,0.36600422157990753 d,0.33 d,0.17859162599484746
7119876,0.3662433966155621 d,0.33 d,0.10704606579549235
10799558,0.36660299935806645 d,0.33 d,0.06183070545124672
6034812,0.36744820630575226 d,0.33 d,0.015416109312024867
11012801,0.36672310324343543 d,0.33 d,0.05754889790899396
8587792,0.3683732321081258 d,0.33 d,0.16133693750479233
3936357,0.36937210033408724 d,0.33 d,0.20736040281500545
7118621,0.37060487112859936 d,0.33 d,0.2133180976315067
9649493,0.3714908537185763 d,0.33 d,0.11198444465773782
7368451,0.3727877404840227 d,0.33 d,0.004541280947828674
8059303,0.3737044983800326 d,0.33 d,0.0028898105129326708
2159783,0.37388225695913946 d,0.33 d,0.17429222074898487
7878402,0.3738825194860136 d,0.33 d,0.2529741557158475
9957411,0.3751971668294093 d,0.33 d,0.08371132092528596
11717798,0.3746953222284234 d,0.33 d,0.18365893175180775
10924462,0.37598092055819665 d,0.33 d,0.11070498344304557
10854621,0.37601586678261206 d,0.33 d,0.18068989602083085
5296877,10.580334158784844 d,0.05 d,0.008311336213646344
5425950,0.3781097466352532 d,0.33 d,0.19711154919506327
4999260,0.3777061743366176 d,0.33 d,0.00765558011381553
4669592,0.3784285850757759 d,0.33 d,0.07224563496998548
2305277,0.37868445653700455 d,0.33 d,0.03004445728195863
3756730,0.3791329508370223 d,0.33 d,0.012009996576469124
5033682,0.3800677593918829 d,0.33 d,0.059747881330322494
4672934,0.3830868722766872 d,0.33 d,0.039427105544285766
11559864,0.38334967209024057 d,0.33 d,0.056327907508183915
5790912,0.3838746726738921 d,0.33 d,0.07765706391680291
9020289,0.3842040171757353 d,0.33 d,0.04713619066694402
10280990,0.385062342627286 d,0.1 d,0.012156069072343777
7259917,0.38465703783835703 d,0.33 d,0.1564336006538145
11091082,0.38506239249898866 d,0.33 d,0.1517424317485661
9071104,0.38512891518397196 d,0.33 d,0.12077147690224976
6424124,0.3856589939035673 d,0.33 d,0.09040828774975676
7936219,0.3855265674377487 d,0.33 d,0.06495421953851299
12055421,0.3856335028303772 d,0.33 d,0.04168480319204376
11460346,0.3860576293962831 d,0.33 d,0.012398327811060664
11875706,0.3857916918595127 d,0.33 d,0.019147509158399526
2012362,0.38592415389266455 d,0.33 d,0.011891344858238163
9151972,0.3869242086528953 d,0.33 d,0.09081947047475851
4843222,0.3880629294163455 d,0.33 d,0.05972358645780327
9481674,0.38887132248105516 d,0.33 d,0.11244942578887478
8053107,0.38806295223434645 d,0.33 d,0.12538854433372504
4904304,0.38887162401141834 d,0.33 d,0.08675530192083371
2444187,0.39022556816908893 d,0.33 d,0.2123613057604962
11042923,0.39015804134411325 d,0.33 d,0.1396109678045019
7542091,0.3905119235209251 d,0.33 d,0.11218762049897676
10275197,0.3909761469543836 d,0.33 d,0.103035268505592
10032392,0.3916581932571232 d,0.33 d,0.00955910404901849
8097553,0.3916583303795269 d,0.33 d,0.2176666744827041
10135584,0.39118002171700145 d,0.33 d,0.09536870459609086
8696274,0.3916582535070848 d,0.33 d,0.0628839751641038
5770431,0.3923351093934948 d,0.33 d,0.06129811131943519
7879399,0.39296365928379273 d,0.33 d,0.17613877697894664
9833806,0.3940693059787704 d,0.33 d,0.005896458123400675
5353374,0.39351545380314884 d,0.33 d,0.2004243303756928
3342425,0.39310093265573626 d,0.33 d,0.12338773764153008
3557421,0.3939775634360187 d,0.33 d,0.06747395288434863
2717141,0.39504130886209105 d,0.33 d,0.20877095042076488
4909422,0.3949628050590032 d,0.33 d,0.03768553986045666
11805235,0.3944861951517645 d,0.33 d,0.08688086020896793
3732732,0.3961111496233805 d,0.33 d,0.11560637772498818
9654476,0.39643979216107605 d,0.1 d,0.22110340917494742
10389809,0.39763650027682024 d,0.33 d,0.13788688998896328
8183850,0.3984681078026635 d,0.33 d,0.03721208790052031
7744173,0.3980597656094013 d,0.33 d,0.0796257717730576
10528299,0.3997645471184961 d,0.33 d,0.1884273333579537
8703528,0.3993947264823068 d,0.33 d,0.22051628511031407
6964796,0.4000490788779432 d,0.33 d,0.044710255934631515
11198068,0.39997831704186915 d,0.33 d,0.19305486238026115
7348206,0.40133961511990063 d,0.33 d,0.07745233677438974
5783676,0.4015550057970995 d,0.33 d,0.041049398721913787
9030509,0.4014830552744152 d,0.33 d,0.1594332396736864
7173910,0.40234902847779097 d,0.33 d,0.09640931431199787
9051723,0.40357975217705405 d,0.33 d,0.007305203146363575
7975824,0.33638338349854574 d,0.33 d,9.433047642465861e-05
11190836,0.4042359704539973 d,0.33 d,0.03166284477534045
8715667,0.405845764805983 d,0.33 d,0.09535832891063811
6359771,0.4056992336662197 d,0.33 d,0.009443208393987913
5389616,0.4068032576915992 d,0.33 d,0.04178843990084151
7217866,0.4062136618638518 d,0.33 d,0.07045680007233086
8690104,0.40865908244584426 d,0.33 d,0.18362509067474642
7709086,0.40947982936351296 d,0.33 d,0.17819994176106935
3969362,0.4100791723842587 d,0.33 d,0.04074074363943464
10154189,0.411586568797009 d,0.33 d,0.1126706919421496
3848042,0.4110575910251033 d,0.33 d,0.031109187042459893
6880727,0.4127231497341664 d,0.33 d,0.01189051164793734
11652545,0.4127056547697606 d,0.33 d,0.03061509191037378
8982514,0.4145226529673653 d,0.33 d,0.1262820661783698
8982501,0.41501650111350397 d,0.33 d,0.001641250335947123
6024572,0.4148638963466241 d,0.33 d,0.10161963008630052
11402381,0.41737045300218023 d,0.33 d,0.11276682055676468
9722737,0.41827079457460004 d,0.33 d,0.06263704149866663
9995660,0.4188195141828738 d,0.33 d,0.22128141726401057
10916675,0.4188750428079064 d,0.33 d,0.07727260042970066
2556127,0.41887397683727196 d,0.33 d,0.0020460919529737137
5374883,0.41920913925538256 d,0.33 d,0.08477053670931045
9071373,0.42151218892950876 d,0.1 d,0.09462223923169358
5005570,0.4222909375040493 d,0.15 d,0.010296600818545675
3232823,0.42380818107994594 d,0.33 d,0.01522633373646784
7512381,0.42399958012718497 d,0.33 d,0.19495746441196987
5450322,0.4239686740849724 d,0.33 d,0.02206442551569915
9897710,0.4256607214000085 d,0.33 d,0.0034685181138078593
9268105,0.42566172490513904 d,0.33 d,0.08480066906261244
9021397,0.4262276382762545 d,0.33 d,0.009261975758048104
12218858,0.42614941606101575 d,0.33 d,0.0717494675607732
10253421,0.4283220131204084 d,0.33 d,0.06781836465017449
11410485,0.4290846207999564 d,0.33 d,0.02145560221766713
4937217,0.4291652109089383 d,0.33 d,0.1269514586991753
10267044,0.4299908705130683 d,0.33 d,0.14999246740755096
3833859,0.4317842442794297 d,0.33 d,0.04078495639347517
5951553,0.43197942752314555 d,0.33 d,0.023454723642654766
5394544,0.43201885301931725 d,0.05 d,0.0031055913334194158
10797126,0.43239700784244917 d,0.1 d,0.08187926463056447
8823666,0.43249329567614736 d,0.33 d,0.12311934087548607
10794878,0.432778506516039 d,0.1 d,0.03425677180986664
8192840,0.4335665915322158 d,0.33 d,0.02550581292304401
4464999,0.434203732564681 d,0.33 d,0.1207000395871555
8564672,0.4339873544850431 d,0.33 d,0.00010862432167566734
9838047,0.4359295647038913 d,0.33 d,0.04938296607805165
2858322,0.43643774693226906 d,0.15 d,0.06445106593935264
10877703,0.4359294931825834 d,0.33 d,0.1161294258047606
8496820,0.43728041826307296 d,0.33 d,0.1520113043213792
10618253,0.4370347017859377 d,0.33 d,0.13058873782987268
11284227,0.4368955827227827 d,0.33 d,0.008040268021253096
5369419,0.43771544322896916 d,0.33 d,0.00678841279649137
5259926,0.4376325468362514 d,0.33 d,0.008288823857538227
5809868,0.4393471856601126 d,0.33 d,0.11454081647049931
6766325,0.44003906631035267 d,0.33 d,0.04658790267997789
5310387,0.44167839072818976 d,0.33 d,0.08709284374141167
5022573,0.4418271538435514 d,0.33 d,0.04466442902224026
10481912,0.44247200221031946 d,0.33 d,0.04871441832742601
10753751,0.44273395056619985 d,0.33 d,0.006610094629165698
10389982,0.44396419600730025 d,0.1 d,0.18342212714124712
6446219,0.44510812845726516 d,0.33 d,0.041859320312150554
11924311,0.4446677430566885 d,0.33 d,0.12068025777282418
10485069,0.35164426653681813 d,0.33 d,0.00019576169856547228
10485137,0.44531474869704996 d,0.33 d,0.1245769632640191
9786798,0.44546237347902007 d,0.33 d,0.20110244676526684
9087918,0.4454630817797686 d,0.33 d,0.1422550378056504
11230837,0.446085874409477 d,0.05 d,0.053568990085800135
6067735,14.8275218008449 d,0.05 d,0.032502475362841524
10809970,0.44717995534966565 d,0.33 d,0.04781134510992279
6390205,0.4495724556801696 d,0.33 d,0.020508065798135622
8222945,0.4512953917286525 d,0.1 d,0.07621585336906338
4946584,1.1579307548738578 d,0.33 d,0.0005368501053695797
11612091,0.45370305964180146 d,0.33 d,0.03431368211104943
6370361,0.4548499404701344 d,0.33 d,0.060054724521584474
9414905,0.45634953688548413 d,0.33 d,0.015206446292784462
8804824,0.45756286954556113 d,0.33 d,0.07959338975318236
7610486,0.45718745819439655 d,0.33 d,0.11731392612522917
5374999,0.4578402072296631 d,0.1 d,0.2367351040121435
9832227,0.45812166977418806 d,0.1 d,0.08720063362777493
8872737,0.4590625863679358 d,0.33 d,0.05192900142714246
5785586,0.4597201234838541 d,0.05 d,0.02667841676941021
3837677,0.4618047175198986 d,0.33 d,0.05941989831334674
10919564,0.4641979741014991 d,0.33 d,0.0005566316110012561
5535061,0.46322300571560954 d,0.33 d,0.23615854545988543
7518816,0.4665613736679509 d,0.1 d,0.18516436369096015
11920266,0.46750103948423366 d,0.15 d,0.017650738993249315
2854752,0.4700376800577899 d,0.33 d,0.07155310670847595
6671698,0.4715180727124908 d,0.33 d,0.22566405571550452
12059158,0.47168837104399786 d,0.33 d,0.018431617800144903
10861842,0.4720209358799481 d,0.33 d,0.12836557273716273
9536053,0.47201951788206103 d,0.33 d,0.0272351682859866
3221207,0.4737781544045392 d,0.33 d,0.15963880882414705
7657914,0.4747494304703462 d,0.1 d,0.2520831557149812
6462057,0.4788301434399896 d,0.33 d,0.018164666734310792
9091810,0.47970441544256104 d,0.33 d,0.21852847572209474
9002076,0.48128471907973497 d,0.15 d,0.003971482148399202
5478466,0.4823818895174497 d,0.33 d,0.03663106123052773
5440746,0.4826962228755344 d,0.1 d,0.03312143440198702
6057829,0.48357759252073285 d,0.33 d,0.05015076458162729
4843592,0.4836323448620717 d,0.33 d,0.0003161101940061668
8360184,0.48457627991250407 d,0.33 d,0.0013565621419808758
