lightcurve_x,lightcurve_y
1.0,0.556578767737493
1.0,0.6750517747200145
1.0,0.7470992683015363
1.0,0.7787803508223766
1.0,0.8127629040003
1.0,0.8489784637954696
0.9999999997507832,0.8869296086890758
1.0,0.9254455956218232
1.0,0.9621821642658723
0.9899261178996127,0.9921265028166698
0.922426639144282,1.0
0.8252596968172857,1.0
0.7128316967475494,0.9999999999859303
0.7373065389860783,1.0
0.8479911229770704,1.0
0.9409873615696952,1.0
0.9983761123551909,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0000000002108083
1.0,1.0
1.0,1.0
1.0,0.9860774564750233
1.0,0.9124865869680996
1.0,0.8100626383054214
1.0,0.693900634413185
1.0,0.7577226615105894
1.0,0.8671099461737376
1.0,0.9554817049960624
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0000000002108083
1.0,1.0
0.9969504700246252,1.0000000002108083
0.9354919712470211,1.0
0.8385368069216947,1.0
0.7236271053837541,1.0
0.7303725960789994,1.0
0.8451702987182008,1.0
0.9413869739057998,1.0
0.9991709896043159,1.0
1.0,1.0
1.0,1.0
0.9394685864217891,1.0
0.8341107880988127,1.0
0.7158504801459248,1.0
0.7347151685121692,1.0
0.841282001570765,0.9907934211499149
0.9291469892508869,0.9240754527441606
0.9889080059874626,0.8275207875961395
1.0,0.7157958662019629
1.0,0.7335903082800209
0.9990191014713085,0.8437051065974174
0.9506139389052383,0.9367954295800619
0.8674527264712422,0.9965384203541785
0.762632251615229,1.0
0.6884646996908491,1.0
0.8095064462489341,1.0
0.9206028297262344,1.000000000298128
0.9968134662052133,1.000000000298128
1.0,1.0
0.9948366543868886,1.0
0.9289585571952541,1.0
0.8290502101506261,1.0
0.7125842431619426,1.0
0.741350140754294,1.0000000002108083
0.8544611495715984,1.0
0.9475736646938463,1.0
1.0,1.0
1.0,1.0000000002108083
1.0,1.0
1.0000000002108083,1.0
1.0,1.000000000298128
1.0,1.0
0.9999999999859303,1.0
1.0,0.9991580437835894
1.0,0.9439488086773958
0.9999999999859303,0.85151702381682
1.0,0.7401294660017183
1.0,0.7117980622081052
1.0,0.8265941952931788
1.0,0.9257707118814094
1.0,0.9929119009649624
1.0,1.0
1.0,0.9999999999859303
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9934991062586056,1.0
0.9285314427675271,1.0
0.8319200727178256,0.9999999999859303
0.719536239067233,0.9999999999859303
0.7306624388448285,1.0
0.8415253845220534,1.0
0.9352712292620832,1.0
0.9959234126306766,1.0
1.000000000298128,0.982208267415552
1.0,0.951729564652577
1.000000000298128,0.9176259288235314
1.0,0.8829820797004739
1.000000000298128,0.849291875647369
1.0,0.8172340187830034
1.0,0.7869804988001815
1.0,0.7046097166129196
1.0,0.5825858294847078
1.0,0.4415970258491138
1.0,0.38470094842617814
1.0,0.5156977594306473
1.0,0.642079185272511
1.0,0.7343776030052134
1.000000000298128,0.7688296079602306
1.0,0.8021063888338943
1.0,0.8376755176511329
1.0,0.8751900543895066
1.0,0.91372053788926
1.0,0.951363671600367
0.999633059216295,0.9842395026369529
0.946992173204866,1.0
0.8569504215974024,1.0
0.7479496348635226,1.0
0.7019601303648784,1.0
0.815644704985169,1.0
0.9154013719712644,1.0
0.9867607046985827,0.9999999999859303
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,0.9981742432716653
1.0,0.9388199138450735
1.0,0.8432154256316914
1.0,0.7299314287548607
1.0,0.7222123718638375
1.0,0.8354918824226318
0.9999999999859303,0.9317225212718708
1.0,0.9948700802314179
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0000000002108083,1.0
1.0,1.0
0.9591293783596125,1.0
0.8704953693925931,1.0
0.7596686499183952,1.0
0.693806094584805,0.9999999997507832
0.8116427110206333,1.0
0.9150160079309623,1.0
0.9880622975174049,1.0
1.0,0.9999999997507832
1.0,0.9999999997507832
0.9655607116798484,1.0
0.8684098774773605,1.0
0.7522914542964905,1.0
0.6997305235560368,1.0
0.8104267211462751,0.9998843585831586
0.9048268719357982,0.9484187166611223
0.9745150689804287,0.8589774079666295
1.0,0.7506418473711948
1.0,0.6985161504891003
1.0,0.811535842908927
0.9700594298560821,0.9111014000928831
0.8955112131543801,0.9836722326110963
0.7963342986235585,1.0
0.6815725530348532,1.0
0.772983031843456,1.0
0.888892918896632,1.0
0.9802747463189292,1.0
1.0,1.0
1.000000000298128,0.9999999997507832
0.9537123486289962,1.0
0.8617435567131811,0.9999999997507832
0.7489015279032162,0.9999999997507832
0.7050129005163612,1.0
0.821637862454933,1.0
0.9223068557175027,1.0
0.9912168300223653,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,0.9659918914969823
1.0,0.8821545141447693
1.0,0.775182106024022
1.0,0.6757223813016121
1.0,0.7928513534495553
1.0,0.8981428114060597
1.0,0.9775290023663066
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9999999997507832,1.0
0.9999999997507832,1.0
0.9526168254857555,0.9999999999859303
0.8634468988406117,1.0
0.7545678615179626,1.0
0.6953889217127787,1.0
0.809185325659781,1.0
0.9094168383503762,1.0
0.9827022632475715,1.0
1.0,0.9898849148852482
1.0,0.961667256655175
1.0,0.9282464370439578
1.0,0.8935729771750871
1.0,0.8595038298422562
1.0,0.826921304051856
1.0,0.7961373638060054
1.0,0.7355907850068105
1.0,0.622382136760935
1.0,0.4857266462114634
1.0,0.35339126407646
1.0,0.4733566589789206
1.0,0.6061750157863465
1.0,0.711701471006456
1.0,0.7590255473162184
1.0,0.79160457939808
1.0,0.8265017763848175
1.0,0.8635022370159414
1.0,0.9018834394327776
1.0,0.9401011698356523
1.0,0.9750715023552458
0.9683052093531878,0.9991964268649971
0.8868110053902293,1.0
